kadambakIrakanyAya	1	0
kadalokanda	1	0
kandalIkusuma	2	1
kadAKya	1	0
kanizWa	1	0
kanizWikA	1	0
kanIyas	1	0
kandarpamayana	1	0
kanduSAlA	1	0
kanyAhuda	1	0
kapAlaSirasa	1	0
kapikacCUPalopamA	1	0
kapotacaraRA	1	0
kapotalubDakIya	1	0
kapotavarRRI	1	0
kamalavIja	1	0
kambalArRRa	1	0
kambukAzWA	1	0
karaNka	1	0
karadviz	1	0
karapattra	1	0
karaparRRa	1	0
karaBaprivA	1	0
karaBAdano	1	0
karasna	1	0
karewa	1	0
karewavyA	1	0
karjjapIqAyAm	1	0
karRRa	1	0
karRa	1	2
karRRakaRqU	1	0
karRakIwI	1	0
karRRakzveqa	1	0
karRRagataroga	1	0
karRRajAha	1	0
karRRatAla	1	0
karRRadarpaRa	1	0
karRRadunduBi	1	0
karRRaDAra	1	0
karRRanAda	1	0
karRRapatraka	1	0
karRRapaTa	1	0
karRRaparamparA	1	0
karRRaparAkrama	1	0
karRRaparvan	1	0
karRRapAka	1	0
karRRapAli	1	0
karRRapAlyAmaya	1	0
karRRapiSAcI	1	0
karRRapura	1	0
karRRapuzpa	1	0
karRRapUra	1	0
karRRapUraka	1	0
karRRapUraRa	1	0
karRapraRAda	1	0
karRRapratinAha	1	0
karRRaprAya	1	0
karRRaPala	1	0
karRRaBUzaRa	1	0
karRRamala	1	0
karRRamowI	1	0
karRRayoni	1	0
karRRala	1	0
karRRalatA	1	0
karRRavaMSa	1	0
karRRavarjjita	1	0
karRRaviz	1	0
karRRaveDa	1	0
karRRavezwa	1	0
karRRaSazkulI	1	0
karRRaSUla	1	0
karRRaSoBana	1	0
karRRaSrava	1	0
karRRasaMsrAva	1	0
karRRasU	1	0
karRRasPowA	1	0
karRRasrotas	1	0
karRRasrotoBava	1	0
karRRahIna	1	0
karRAww	1	0
karRRikA	1	0
karRRikAcala	1	0
karRRikAra	1	0
karRRImat	1	0
karRRIraTa	1	0
karRRIsuta	1	0
karRRecuracurA	1	0
karRRendu	1	0
karRRopakarRRikA	1	0
karRRorRRa	1	0
karttarI	1	0
karparAla	1	0
karba	1	0
karmmagrAnTa	1	0
karmmacit	1	0
karmmacita	1	0
karmmacezwA	1	0
karmmacodanA	1	0
karmmaja	1	0
karmmaRyaBuj	1	0
karmmadeva	1	0
karmmaBIga	1	0
karmmaBU	1	0
karmmayoga	1	0
karmmANga	1	0
karmmAjIva	1	0
karmmAtman	1	0
karmmADyakza	1	0
karmmAnta	1	0
karmmAra	1	0
karmmArha	1	0
karmmASaya	1	0
karmmin	1	0
kalaDUta	1	0
kalahapriya	1	0
kalApUrRRa	1	0
kalyavartta	1	0
kalyARikA	1	0
kavikalpadrama	1	0
kavyabAla	1	0
kAkaparRRI	1	0
kAkaSimyI	1	0
kAYcanakAriRI	1	0
kAYcanagiri	1	0
kAwya	1	0
kARqavoRA	1	0
kAdambarIvIja	1	0
kAntANGrilohada	1	0
kAndigBUta	1	0
kAmAtman	1	0
kAmAnDA	1	0
kAmAyuDa	1	0
kAmAvaSAyitA	1	0
kAmAvasAyitA	1	0
kAyAkASasambanDasayama	1	0
kAravIreya	1	0
kArRRa	1	0
kArRRAyani	1	0
kArttakOjapAdi	1	0
kArpAsaparvvata	1	0
kArmmAryyAyaRi	1	0
kArmmukAsana	1	0
kArzwya	1	0
kAlakarRRI	1	0
kAlakeSI	1	0
kAlaYjara	1	0
kAlaparRRa	1	0
kAlaparvvata	1	0
kAlayogin	1	0
kAlAnalacakra	1	0
kAliyahnada	1	0
kASa	3	1
kAzWatakza	1	0
kAzWalOhin	1	0
kAzWAmvavAhinI	1	0
kAsa	2	1
kAsanASinI	1	0
kiYcilika	1	0
kizkuparvvan	1	0
kIravarRRaka	1	0
kIrRRa	1	0
kIrRRi	1	0
kISaparRRa	1	0
kukUwI	1	0
kukkuwavrata	1	0
kukkuwamastaka	1	0
kukkuwARqa	1	0
kukkuwABa	1	0
kukkuravAc	1	0
kujapa	1	0
kuYjarapippalI	1	0
kuwwa	2	1
kuwwAra	1	0
kuWa	3	1
kuWAwaNga	1	0
kuqa	4	3
kuRa	2	1
kuRqoda	1	0
kuTa	3	1
kunalin	1	0
kunAmat	1	0
kuntaloSIra	1	0
kupa	3	1
kumbyA	1	0
kumBabila	1	0
kurarorutA	1	0
kurasa	1	0
kurRRaja	1	0
kurvvat	1	0
kurvvadrUpa	1	0
kurvvARa	1	0
kurvvAdi	1	0
kulaparvvata	1	0
kulavarRRA	1	0
kubAhula	1	0
kuvEdya	1	0
kuSalata	1	0
kuSAsana	1	0
kuzWita	1	0
kU	3	1
kUwapUrvva	1	0
kURa	2	1
kf	3	2
kfRaYja	1	0
kftaGnopAKyAna	1	0
kftapUrvvI	1	0
kftaraya	1	0
kftAvadAna	1	0
kftyavida	1	0
kfttrimaDUpa	1	0
kftsa	1	0
kfpa	4	1
kfmikarRRa	1	0
kfmilodara	1	0
kfmivAriruha	1	0
kfSa	2	1
kfza	2	1
kfzRagarBa	1	0
kfzRacUrRRa	1	0
kfzRapiRqItaka	1	0
kfzRavarRRa	1	0
kfzRavrIhi	1	0
kfzRAnadI	1	0
kF	3	1
kxpta	2	1
keRikA	1	0
keta	2	1
kAlaketuH	1	0
kASyapaSvetaketuH	1	0
kelikIrRRa	1	0
keSapakza	1	0
keSaparRRI	1	0
kaSamuzwi	1	0
keSAkiSi	1	0
kE	1	0
kEMSuka	1	0
kEravin	1	0
kElAsAkas	1	0
kEvarttimustaka	1	0
kESIra	1	0
kokila	1	0
koNka	1	0
kojAnara	1	0
kowitIrya	1	0
kowiSa	1	0
koWarapuzpo	1	0
komalAsana	1	0
kolisarpaH	1	0
koSAgAra	1	0
kOkilI	1	0
kOkkuwikandala	1	0
kONkiRa	1	0
kORqapAyina	1	0
kOrupAYcAla	1	0
kOrmma	1	0
kOleSaBaravI	1	0
kOvidArzya	1	0
kOSAmbeya	1	0
kOSIDAnya	1	0
kOstuBavakzas	1	0
krakacavyayadvAra	1	0
kratu	1	0
kratvISvara	1	0
krada	2	3
kranda	1	0
krayaSIrza	1	0
kravizRa	1	0
krAntisAmya	1	0
krimiGa	1	0
kroqaparRRI	1	0
krozwukameKalA	1	0
krozwakarRRa	1	0
kliba	1	0
kzaRarAmina	1	0
kzataviDvaMsin	1	0
kzattrabanDu	1	0
kzayapakza	1	0
kzAratraya	1	0
kzitimft	1	0
kzitivardDana	1	0
kzitivyudAsa	1	0
kzIrakaYcukI	1	0
kzIratela	1	0
kzIraparRRin	1	0
kzIrAbDija	1	0
kzIrAbDitanaya	1	0
kzuRa	1	2
kzuRRa	1	0
kzudrakaRWikA	1	0
kzudracandana	1	0
kzudraparRRa	1	0
kzudrasuvarRRa	1	0
kzudrARqamatsyasaMGAta	1	0
kzudrAmalasaMjYa	1	0
kzudreNgudI	1	0
kzudodumbarikA	1	0
kzudopodikA	1	0
kzuD	2	1
kzupa	2	1
kzuBa	3	1
kzura	2	1
kzetradUtI	1	0
kzvida	2	1
Ka	2	1
Kajyotis	1	0
KaYjarIwa	1	0
KawinI	1	0
KawvANga	1	0
KaNgin	1	0
KaNgimAra	1	0
KaNgIka	1	0
Karamajra	1	0
KarjjUGna	1	0
Karba	2	1
KarvurA	1	0
KasKama	1	0
KAdoarRRas	1	0
Kewa	2	1
Keli	1	0
Kolmuka	1	0
KaNgawa	1	0
KaNgaDenu	1	0
KaNgapatra	1	0
KaNgaparIkzA	1	0
KaNgapiDAna	1	0
KaNgaputrikA	1	0
ga	2	1
gaganasinDa	1	0
gagGa	1	0
gaNgAcillI	1	0
gaja	4	1
gajakUrmmASin	1	0
gajamowana	1	0
gajavallaBA	1	0
gajAroha	1	0
gaqa	3	1
gaqqara	1	0
gaqquka	1	0
gaRakAri	1	0
gaRaparvvata	1	0
gaRarAjya	1	0
kaRqakIputra	1	0
gaRqadUrvvA	1	0
gaRqopaDAna	1	0
gataspfha	1	0
gatADvat	1	0
gatAyusa	1	0
gandikA	1	0
ganDa	2	1
ganDatUryya	1	0
ganDatvaca	1	0
ganDamArjjAra	1	0
ganDamAlinI	1	0
ganDarvva	1	0
ganDiparRRa	1	0
ganDotu	1	0
gaBolika	1	0
gama	2	1
gamBArikA	1	0
garalAri	1	0
garas	1	0
garATikA	1	0
garuqottIrRRa	1	0
gargasrotas	1	0
garjja	2	1
garja	1	0
garjAPala	1	0
garji	1	0
garjita	1	0
gardaBo	1	0
gardDa	2	1
garba	3	1
garBaBarmman	1	0
garBiRIdohada	1	0
garBANka	1	0
garBopaGAtinI	1	0
garmmut	1	0
garha	2	1
gavAhnika	1	0
gavISvara	1	0
gavya	2	1
gA	2	1
gANgezWI	1	0
gARakAryya	1	0
gAmBIryya	1	0
gArdDya	1	0
gArDravAsas	1	0
girikarRRikA	1	0
girikarRRI	1	0
girimallikA	1	0
gIrRRa	1	0
gIrRRi	1	0
gucCabaDrA	1	0
guja	3	1
gujjarI	1	0
guqapippalIvfta	1	0
guqucI	1	0
guRaDarmma	1	0
gudapariRadDa	1	0
guDa	3	1
gupa	4	1
gura	2	1
guruRyaka	1	0
guruvarccoGna	1	0
gurusArA	1	0
gurdda	2	1
gurvvAditya	1	0
gurvvI	1	0
gulucCa	1	2
guluYCa	1	0
guhAtadarI	1	0
gU	2	1
gUQapAd	1	0
gUQavarccas	1	0
gUra	2	1
gfja	2	1
gftsamada	1	0
gfhacUllI	1	0
gfhaBartta	1	0
gfhAmla	1	0
gfheruha	1	0
gfhenarddin	1	0
gokarRI	1	0
gokila	1	0
gocarmman	1	0
gojihvA	1	0
goqumbA	1	0
goRqa	1	0
goDarmma	1	0
goDA	2	1
gonardda	1	0
gonarddIya	1	0
gopada	1	0
goparasa	1	0
goparicaryyA	1	0
gopavallI	1	0
gopAlaDAnI	1	0
gopIjanavallaBa	1	0
gomAyu	1	0
gomBas	1	0
golAsa	1	0
govatasa	1	0
govIryya	1	0
goSaryya	1	0
gozWI	1	0
gOkakzya	1	0
gOqavAstuka	1	0
gOnardda	1	0
gOpucCa	1	0
gOBUta	1	0
gOravAhana	1	0
gOrasuvarRRa	1	0
gOrAvaskandin	1	0
gOrizakya	1	0
gOsahasrika	1	0
granTakuwI	1	0
granTiBada	1	0
grasa	2	1
grahakallAla	1	0
grahAvamarddana	1	0
grAmacaryyA	1	0
grAmaDarmma	1	0
grAmyakarmman	1	0
grAmyaDarmma	1	0
grAmyavallaBA	1	0
grAvarohaka	1	0
grIvAbila	1	0
grIzmahAsa	1	0
Ga	2	1
GagGa	1	0
GawadAsI	1	0
Gawaparyyasana	1	0
GaRwAkarRRa	1	0
GanajamvAla	1	0
Ganatvaca	1	0
Ganaduma	1	0
Garmma	1	0
GarmmacarcikA	1	0
GarmmadIDiti	1	0
Garmmaduh	1	0
GarmmapAvan	1	0
Garmmasad	1	0
GarmmastuB	1	0
Garmmasvaram	1	0
Garmmasveda	1	0
GarmmAnta	1	0
GarmmAntakAmukI	1	0
GiRRa	1	0
Guwa	3	1
GuRa	4	1
Guza	3	1
GUrRRa	2	0
GUrRRana	1	0
GUrRRAyamAna	1	0
GUrRRi	1	0
GUrRRita	1	0
GUrRRikA	1	0
GfRAvAsa	1	0
GftanirRRij	1	0
GftaparRRaka	1	0
GftapUrRRaka	1	0
GftArccim	1	0
GorarAmana	1	0
GorarAmin	1	0
GraRRa	1	0
GARaja	1	0
GrARaSravas	1	0
Na	2	1
ca	3	2
caka	2	1
cakradantIvIja	1	0
cakraDarmman	1	0
cakraparRRI	1	0
cakravAte	1	0
cakravfdvi	1	0
caqa	2	1
caRqarudriMkA	1	0
caturRRavati	1	0
caturTIkarmma	1	0
caturdaMzwra	1	0
cada	2	1
candravartman	1	0
candrahAma	1	0
capa	3	1
cama	2	1
caraRaparvvan	1	0
caraRya	2	1
carca	2	1
carmma	1	0
carmmakazA	1	0
carmmakAra	1	0
carmmakArI	1	0
carmmakIla	1	0
carmmacawakA	1	0
carmmacawI	1	0
carmmacitraka	1	0
carmmaja	1	0
carmmaRya	1	0
carmmaRvatI	1	0
carmmataraNga	1	0
carmmatila	1	0
carmmadaRqa	1	0
carmmadala	1	0
carmmadUzikA	1	0
carmmadruma	1	0
carmman	1	0
carmmanAlikA	1	0
carmmapawwikA	1	0
carmmapatrA	1	0
carmmapAdukA	1	0
carmmapuwa	1	0
carmmapraBedikA	1	0
carmmaprasevikA	1	0
carmmamaRqala	1	0
carmmamaya	1	0
carmmamuRqA	1	0
carmmamudrA	1	0
carmmamnA	1	0
carmmayazwi	1	0
carmmaraNgA	1	0
carmmarI	1	0
carmmaru	1	0
carmmavat	1	0
carmmavasana	1	0
carmmavfkza	1	0
carmmasamBavA	1	0
carmmasAra	1	0
carmmAmBas	1	0
carmmAra	1	0
carmmAvakarttin	1	0
carmmika	1	0
carmmin	1	0
caryyA	1	0
carvvaRa	1	0
carvvA	1	0
carvvitapAtra	1	0
cala	4	1
calatpUrRRimA	1	0
calAtaNKa	1	0
caza	2	1
caha	3	1
cAkravarmmaRa	1	0
cAruyaSasa	1	0
cArmma	1	0
cArmmaRa	1	0
cArmmika	1	0
cArmmikAyaRi	1	0
cArmmiRa	1	0
cArvvAka	1	0
cArvvAGAwa	1	0
cArvvo	1	0
cAsa	1	0
ci	3	1
cikIrzaka	1	0
cita	5	4
cittaparikarmman	1	0
cittamUmi	1	0
citrakaguwikA	1	0
citrakarmman	1	0
citraDarmman	1	0
citraparRRI	1	0
citrapuzpI	1	0
citravarmman	1	0
citravIryya	1	0
citrANgada	2	1
cirama	1	0
civiwa	1	0
cihara	1	0
cIrRRa	1	0
cIrRRaparRRa	1	0
cIva	2	1
cIvarin	1	0
cucupA	1	0
cuwa	4	1
cuqa	2	1
cura	2	1
cullI	1	0
cUrRRa	2	0
cetoMSu	1	0
cela	2	1
cezwAvala	1	0
corasnAyu	1	0
cOdrAyani	1	0
cyu	2	1
cyuta	2	1
Ca	2	1
CawABA	1	0
Cattra	1	0
Cattraka	1	0
CattragucCa	1	0
CattraDara	1	0
Cattrapatra	1	0
CattraBaNga	1	0
CattrA	1	0
CattrAka	1	0
CattrAticCattra	1	0
CattrAdi	1	0
CattrADAnya	1	0
CattrikA	1	0
Cattrin	1	0
